Make,Model,Variant,Ex-Showroom_Price,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range,Displacement_num,Power_num,Torque_num,Engine_Efficiency,Seating_Category,Price_Segment
Hyundai,Xcent Prime,T+,556130,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,43 litres,Petrol,1520 mm,3995 mm,1660 mm,Sedan,4.0,12 km/litre,15.7 km/litre,23 km/litre,14.16 km/kg,1100 kg,5,165 mm,Ventilated Disc,Drum,MacPherson Strut,Coupled Torsion Beam Axle,1479 mm,1493 mm,165/65R14,165/65R14,Electric Power,Only Front Windows,Yes,Smart Key,Digital,Analog,Analog,2,5.0,Fabric,Manual,2425 mm,165/65R14,1,Yes,Not on offer,1,1,2 years / Unlimited Kms,1,Internal,407 litres,1,1,1,Digital,Front,1,Front & Rear,1,"3rd /4th Years / up to 1,00,000 Kms (Whichever comes earlier)",1,Internal,Analog,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Second Row,1530 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,3.7870289219982474,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1197.0,83.0,114.0,0.06934001670843776,Small_Family,Mid_Range
Hyundai,Xcent Prime,Cng T (Cng +,536859,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,43 litres,CNG + Petrol,1520 mm,3995 mm,1660 mm,Sedan,4.0,12 km/litre,22 km/litre,23 km/litre,25 km/kg,1100 kg,5,165 mm,Ventilated Disc,Drum,MacPherson Strut,Coupled Torsion Beam Axle,1479 mm,1493 mm,165/65R14,165/65R14,Electric Power,Only Front Windows,Yes,Smart Key,Digital,Analog,Analog,2,5.0,Fabric,Manual,2425 mm,165/65R14,1,Yes,Not on offer,1,1,2 years / Unlimited Kms,1,Internal,407 litres,1,1,1,Digital,Front,1,Front & Rear,1,"3rd /4th Years / up to 1,00,000 Kms (Whichever comes earlier)",1,Internal,Analog,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Second Row,1530 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,3.7870289219982474,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1197.0,81.8,114.0,0.0683375104427736,Small_Family,Mid_Range
Hyundai,Xcent Prime,T+ Crdi,639616,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,43 litres,Diesel,1520 mm,3995 mm,1660 mm,Sedan,4.0,12 km/litre,22 km/litre,20.14 km/litre,14.16 km/kg,1100 kg,5,165 mm,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,1479 mm,1493 mm,165/65R14,165/65R14,Electric Power,Only Front Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 mm,165/65R14,1,Yes,Not on offer,1,1,2 years / Unlimited Kms,1,Internal,407 litres,1,1,1,Digital,Front,1,Front & Rear,1,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",1,Internal,Analog,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Yes,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Second Row,1530 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1197.0,70.0,114.0,0.05847953216374269,Small_Family,Mid_Range
Hyundai,Xcent Prime,T Crdi,620297,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,43 litres,Diesel,1520 mm,3995 mm,1660 mm,Sedan,4.0,12 km/litre,22 km/litre,20 km/litre,14.16 km/kg,1100 kg,5,165 mm,Ventilated Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,1479 mm,1493 mm,165/65R14,165/65R14,Electric Power,Only Front Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2425 mm,165/65R14,1,Yes,Not on offer,1,1,2 years / Unlimited Kms,1,Internal,407 litres,1,1,1,Digital,Front,1,Front & Rear,1,"3rd /4th Years / up to80,000 Kms (Whichever comes earlier)",1,Internal,Analog,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Yes,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Second Row,1530 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1197.0,71.0,114.0,0.059314954051796154,Small_Family,Mid_Range
Maruti Suzuki,Dzire Tour,Ldi,653523,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Diesel,1555 mm,3995 mm,1695 mm,Sedan,4.0,14.6 km/litre,19.8 km/litre,28.4 km/litre,14.16 km/kg,1045 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1485 mm,1495 mm,165/80R14,165/80R14,Electric Power,Only Front Windows,Yes,Remote,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2430 mm,165/80R14,1,Yes,Not on offer,1,1,2 years /40000 Kms (years/distance whichever comes first),1,With Remote,320 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,With Remote,Analog,Manual,Analog + Digital,1,4.8 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,1505 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,3.7870289219982474,17.6:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1248.0,75.0,190.0,0.06009615384615385,Small_Family,Mid_Range
Maruti Suzuki,Dzire Tour,Lxi,553423,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1555 mm,3995 mm,1695 mm,Sedan,4.0,16.3 km/litre,19.1 km/litre,22 km/litre,14.16 km/kg,935 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1485 mm,1495 mm,165/80R14,165/80R14,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2430 mm,165/80R14,1,Yes,Not on offer,1,1,2 years /40000 Kms (years/distance whichever comes first),1,With Remote,316 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,With Remote,Analog,Manual,Analog + Digital,1,4.8 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,1415 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,3.7870289219982474,11.0:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1197.0,83.0,115.0,0.06934001670843776,Small_Family,Mid_Range
Maruti Suzuki,Dzire Tour,Lxi Cng,598940,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,CNG,1555 mm,3995 mm,1695 mm,Sedan,4.0,12 km/litre,22 km/litre,23 km/litre,26.6 km/kg,935 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1485 mm,1495 mm,165/80R14,165/80R14,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2430 mm,165/80R14,1,Yes,Not on offer,1,1,2 years /40000 Kms (years/distance whichever comes first),1,With Remote,316 litres,1,1,1,Digital,Front,1,Front,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,With Remote,Analog,Manual,Analog + Digital,1,4.8 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,1415 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,3.7870289219982474,11.0:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1197.0,69.0,115.0,0.05764411027568922,Small_Family,Mid_Range
Hyundai,Elite I20,Era 1.2,559693,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1505 mm,3995 mm,1710 mm,Hatchback,5.0,13.3 km/litre,18.6 km/litre,18.6 km/litre,14.16 km/kg,1066 kg,5,165 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,1505 mm,1503 mm,185/70R14,185/70R14,Electric Power,Only Front Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2525 mm,185/70R14,1,Yes,Not on offer,1,1,2 years / Unlimited Kms,1,Internal,285 litres,1,1,1,Digital,Front,1,Front & Rear,1,"3rd /4th Years / up to 1,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,1170 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,10.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1197.0,84.0,115.0,0.07017543859649122,Small_Family,Mid_Range
Hyundai,Elite I20,Era 1.4 Crdi,697803,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1505 mm,3985 mm,1734 mm,Hatchback,5.0,18.4 km/litre,22.54 km/litre,22.54 km/litre,14.16 km/kg,1510 kg,6,170 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,1505 mm,1503 mm,185/70R14,185/70R14,Electric Power,Only Front Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2570 mm,185/70R14,1,Yes,Not on offer,1,1,2 years / Unlimited Kms,1,Internal,285 litres,1,1,1,Digital,Front,1,Front & Rear,1,"3rd /4th Years / up to 1,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,1170 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,10.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1396.0,90.0,220.0,0.06446991404011461,Small_Family,Mid_Range
Hyundai,Elite I20,Magna Plus,634950,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1505 mm,3985 mm,1734 mm,Hatchback,5.0,13.3 km/litre,18.5 km/litre,18.6 km/litre,14.16 km/kg,1058 kg,5,170 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,1505 mm,1503 mm,185/70R14,185/70R14,Electric Power,All Windows,Yes,Remote,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2570 mm,185/70R14,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,"With Remote, Internal",285 litres,1,1,1,Digital,Front,1,Front & Rear,1,"3rd /4th Years / up to 1,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,1170 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,10.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1197.0,84.0,115.0,0.07017543859649122,Small_Family,Mid_Range
Hyundai,Elite I20,Magna Plus Crdi,770803,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1505 mm,3985 mm,1734 mm,Hatchback,5.0,18.4 km/litre,22.54 km/litre,22.54 km/litre,14.16 km/kg,1510 kg,6,170 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,1505 mm,1503 mm,185/70R14,185/70R14,Electric Power,All Windows,Yes,Remote,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2570 mm,185/70R14,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,"Internal, With Remote",285 litres,1,1,1,Digital,Front,1,Front & Rear,1,"3rd /4th Years / up to 1,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,1170 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,10.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1396.0,90.0,220.0,0.06446991404011461,Small_Family,Mid_Range
Hyundai,Elite I20,Sportz Plus,721693,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1505 mm,3985 mm,1734 mm,Hatchback,5.0,13.3 km/litre,18.5 km/litre,18.6 km/litre,14.16 km/kg,1060 kg,5,170 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,1505 mm,1503 mm,185/65R14,185/65R14,Electric Power,All Windows,Yes,Remote,Digital,Analog,Analog,2,5.0,Fabric,Manual,2570 mm,185/70R14,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,"Internal, With Remote",285 litres,1,1,1,Digital,Front,1,Front & Rear,1,"3rd /4th Years / up to 1,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,1170 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,10.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Yes,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1197.0,84.0,115.0,0.07017543859649122,Small_Family,Mid_Range
Hyundai,Elite I20,Sportz Plus Crdi Dual Tone,876103,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1505 mm,3985 mm,1734 mm,Hatchback,5.0,18.4 km/litre,22.54 km/litre,22.54 km/litre,14.16 km/kg,1515 kg,6,170 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,1505 mm,1503 mm,185/65R14,185/65R14,Electric Power,All Windows,Yes,Remote,Digital,Analog,Analog,2,5.0,Fabric,Manual,2570 mm,185/70R14,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,"Internal, With Remote",285 litres,1,1,1,Digital,Front,1,Front & Rear,1,"3rd /4th Years / up to 1,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,1170 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,10.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1396.0,90.0,220.0,0.06446991404011461,Small_Family,Mid_Range
Hyundai,Elite I20,Asta (O) 1.2,808993,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1505 mm,3995 mm,1734 mm,Hatchback,5.0,13.3 km/litre,18.5 km/litre,18.15 km/litre,14.16 km/kg,1515 kg,5,170 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,1505 mm,1503 mm,195/55R16,195/55R16,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,2,5.0,Fabric,Manual,2570 mm,195/55R16,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,"With Remote, Internal",285 litres,1,1,1,Digital,Front,1,Front & Rear,1,"3rd /4th Years / up to 1,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,1170 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",1,1,1,1,6.0,10.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Yes,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1197.0,84.0,114.0,0.07017543859649122,Small_Family,Mid_Range
Hyundai,Elite I20,Asta (O) Crdi,934003,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1505 mm,3985 mm,1734 mm,Hatchback,5.0,18.4 km/litre,22.5 km/litre,22.54 km/litre,14.16 km/kg,1515 kg,6,170 mm,Ventilated Disc,Drum,McPherson strut & coil spring,Coupled Torsion Beam Axle with coil spring,1490 mm,1540 mm,195/55R16,195/55R16,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,2,5.0,Fabric,Manual,2570 mm,195/55R16,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,"Internal, With Remote",285 litres,1,1,1,Digital,Front,1,Front & Rear,1,"3rd /4th Years / up to 1,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,1170 kg,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Front passenger curtain airbag, Driver curtain airbag",1,1,1,1,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Yes,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1396.0,90.0,220.0,0.06446991404011461,Small_Family,Mid_Range
